Brand,Product Name,SKU,Product Price,Product Description,Matched DTB Brand,DTB Brand Match Method,DTB Brand Match Confidence,Strict Identifier,Canonical Identifier,Identifier Alias Applied,Description Quality
TapeTech,TapeTech 8-32 X 3/16 Bind Head Screw 729063,729063,1.17,,TapeTech,canonical_brand_evidence,1.00,729063,729063,no,missing
TapeTech,TapeTech 8-32 X 3/4 Hex Head Screw 59620,059620,1.29,,TapeTech,canonical_brand_evidence,1.00,059620,059620,no,missing
TapeTech,TapeTech 8-32 x 3/4 Socket Cup Point Setscrew 809004,809004,1.17,,TapeTech,canonical_brand_evidence,1.00,809004,809004,no,missing
TapeTech,TapeTech 8-32 X 3/8 Bind Head Screw 729064,729064,0.99,,TapeTech,canonical_brand_evidence,1.00,729064,729064,no,missing
TapeTech,TapeTech 8-32 X 3/8 Cone Point Set Screw 809730,809730,2.37,,TapeTech,canonical_brand_evidence,1.00,809730,809730,no,missing
TapeTech,TapeTech 8-32 x 3/8 Fillister Head Nyloc 159010,159010,1.49,,TapeTech,canonical_brand_evidence,1.00,159010,159010,no,missing
TapeTech,TapeTech 8-32 X 5/16 Cup Point Screw 059220,059220,1.12,,TapeTech,canonical_brand_evidence,1.00,059220,059220,no,missing
TapeTech,"TapeTech 8-32 X 5/16"" Modified Screw 149033",149033,1.35,,TapeTech,canonical_brand_evidence,1.00,149033,149033,no,missing
TapeTech,TapeTech 8-32 X 5/8 SHCS Screw 809724,809724,1.29,,TapeTech,canonical_brand_evidence,1.00,809724,809724,no,missing
TapeTech,TapeTech 8-32 x 5/8 Skt Flat Head Screw 889717,889717,1.29,,TapeTech,canonical_brand_evidence,1.00,889717,889717,no,missing
TapeTech,TapeTech 8-32 X 5/8 Truss Slot Hd Screw 59127,059127,0.99,,TapeTech,canonical_brand_evidence,1.00,059127,059127,no,missing
TapeTech,TapeTech 8-32x3/8 Cap Screw 809012,809012,1.17,,TapeTech,canonical_brand_evidence,1.00,809012,809012,no,missing
TapeTech,"TapeTech 8.25"" x 2.25"" MAXFLEXX Pointed Japanese Trowel",VSFLEXJPP,38.0,"TapeTech MAXFLEXX Pointed Japanese Trowel VSFLEXJPP Handcrafted in Italy, this TapeTech MAXFLEXX Japanese trowel features a pointed 0.3mm MAXFLEXX blade that won't drag material. Its light weight and compact size is ideal for finishing small areas or extended overhead work. The wood handle features a narrower profile that is comfortable for smaller hands. Perfect control for all professional decorative finishers. Mirror polished INOX stainless steel makes application of materials easier and faster. The twice-tempered blade, is highly resistant to scratches for extra hardness, easy clean up, and longer life. Features: Made in Italy Mirror Polished INOX Stainless Steel Blade Narrow Grip For Better Control Blade Thickness: 0.3mm Size: 8.25"" x 2.25"" (210mm x 60mm)",TapeTech,canonical_brand_evidence,1.00,vsflexjpp,vsflexjpp,no,product_specific
TapeTech,"TapeTech 8.25"" x 2.25"" MAXFLEXX Round Japanese Trowel",VSFLEXJPR,38.0,"TapeTech MAXFLEXX Round Japanese Trowel VSFLEXJPR Handcrafted in Italy, this TapeTech SuperFlex Japanese trowel features a round 0.3mm MAXFLEXX blade that won't drag material. Its light weight and compact size is ideal for finishing small areas or extended overhead work. The wood handle features a narrower profile that is comfortable for smaller hands. Perfect control for all professional decorative finishers. Mirror polished INOX stainless steel makes application of materials easier and faster. The twice-tempered blade, is highly resistant to scratches for extra hardness, easy clean up, and longer life. Features: Made in Italy Mirror Polished INOX Stainless Steel Blade Narrow Grip For Better Control Blade Thickness: 0.3mm Size: 8.25"" x 2.25"" (210mm x 60mm)",TapeTech,canonical_brand_evidence,1.00,vsflexjpr,vsflexjpr,no,product_specific
TapeTech,TapeTech 83 mm Cove Applicator Head CH83TT,CH83TT,144.85,TapeTech 83 mm Cove Applicator Head CH83TT TapeTech Cove Applicator Heads apply a bead of gypsum cove adhesive in precisely the right location for optimal adhesion of gypsum cove or cornice. They are designed to work with the most common sizes of Gyprock™,TapeTech,canonical_brand_evidence,1.00,ch83tt,ch83tt,no,product_specific
TapeTech,TapeTech 83 mm Cove Applicator Head CH83TT,CH83TT,99.0,"TapeTech 83 mm Cove Applicator Head CH83TT TapeTech Cove Applicator Heads apply a bead of gypsum cove adhesive in precisely the right location for optimal adhesion of gypsum cove or cornice. They are designed to work with the most common sizes of Gyprock™ Cornice, Gyproc™ Cove, GIB-Cove™ and other brands of gypsum cove and cornice. Cove Applicator heads attach securely to all TapeTech Corner Applicator tools but are ideally suited to be used with the Compound Tubes.",TapeTech,canonical_brand_evidence,1.00,ch83tt,ch83tt,no,product_specific
TapeTech,"TapeTech 9"" Compound Roller",CROLL09,14.99,"TapeTech 9"" Premium Compound Roller CROLL09 TapeTech drywall joint compound rollers are ideal for applying large amounts of drywall compound on walls and ceilings for finishing large patches and butt joints, or skimming entire walls, ceilings and rooms. They are a great alternative to breaking out a sprayer or trying to apply the compound with knives or trowels. Simply apply the joint compound with the TapeTech premium drywall joint compound roller and then skim the area with a TapeTech premium finishing knife for an amazing finish. Key Features: Highest Quality: TapeTech premium drywall joint compound rollers are manufactured in Europe exclusively for TapeTech, using the highest quality reticulated polypropylene nap for great results and long life. Highest Capacity: TapeTech premium drywall joint compound rollers feature an 18mm nap - nearly 50% thicker than other brands with ½” nap – allowing you to apply nearly 50% more compound to the surface between fills compared to other high nap rollers. Highest Coverage: The unique design and manufacturing of TapeTech premium joint compound rollers releases more compound from the nap and onto the surface, providing the highest coverage rate per roller load. Robust Frame Design: TapeTech premium drywall joint compound rollers are designed for use with TapeTech roller frames (sold separately). Our frames are a full 5/16” thick – stronger than smaller ¼” thick frames on the market. Extended Reach: Easily reach most common walls and ceilings using the TapeTech CROLLHAN2 extendable handle (sold separately). With super secure attachment and lightweight but robust construction, you’ll quickly knock out any wall coverage or skimming job. Ideal for Skimming: The TapeTech premium drywall joint compound rollers are ideal for quickly applying large amounts of compound over patches, butt joints or entire surfaces. The perfect set up for skimming with TapeTech premium finishing knives.",TapeTech,canonical_brand_evidence,1.00,croll09,croll09,no,product_specific
TapeTech,"TapeTech 9"" Compound Roller 3 Pack",CROLL09CG3PK,44.99,"TapeTech 9"" Premium Compound Roller 3 Pack CROLL09CG3PK The TapeTech drywall joint compound rollers come in a pack of 3 and, are ideal for applying large amounts of drywall compound on walls and ceilings for finishing large patches and butt joints, or skimming entire walls, ceilings and rooms. They are a great alternative to breaking out a sprayer or trying to apply the compound with knives or trowels. Simply apply the joint compound with the TapeTech premium drywall joint compound roller and then skim the area with a TapeTech premium finishing knife for an amazing finish. Key Features: Highest Quality: TapeTech premium drywall joint compound rollers are manufactured in Europe exclusively for TapeTech, using the highest quality reticulated polypropylene nap for great results and long life. Highest Capacity: TapeTech premium drywall joint compound rollers feature an 18mm nap - nearly 50% thicker than other brands with ½” nap – allowing you to apply nearly 50% more compound to the surface between fills compared to other high nap rollers. Highest Coverage: The unique design and manufacturing of TapeTech premium joint compound rollers releases more compound from the nap and onto the surface, providing the highest coverage rate per roller load. Robust Frame Design: TapeTech premium drywall joint compound rollers are designed for use with TapeTech roller frames. Our frames are a full 5/16” thick – stronger than smaller ¼” thick frames on the market. Comfortable Handle: The TapeTech Roller frames feature a comfortable, two-component over molded handle that provides comfortable handling and positive grip, even when wet. Extended Reach: Easily reach most common walls and ceilings using the TapeTech CROLLHAN2 extendable handle. With super secure attachment and lightweight but robust construction, you’ll quickly knock out any wall coverage or skimming job. Ideal for Skimming: The TapeTech premium drywall joint compound rollers are ideal for quickly applying large amounts of compound over patches, butt joints or entire surfaces. The perfect set up for skimming with TapeTech premium finishing knives.",TapeTech,canonical_brand_evidence,1.00,croll09cg3pk,croll09cg3pk,no,product_specific
TapeTech,"TapeTech 9"" Compound Roller Frame",CCAGE09,9.99,"TapeTech 9"" Compound Roller Frame CCAGE09 TapeTech drywall joint compound rollers are ideal for applying large amounts of drywall compound on walls and ceilings for finishing large patches and butt joints, or skimming entire walls, ceilings and rooms. They are a great alternative to breaking out a sprayer or trying to apply the compound with knives or trowels. Simply apply the joint compound with the TapeTech premium drywall joint compound roller and then skim the area with a TapeTech premium finishing knife for an amazing finish. TapeTech compound rollers are designed for use with TapeTech roller frames. The shafts of our dedicated roller frames are a full 5/16” thick, providing the strongest frame in the industry – a must for this heavy-duty application. The roller and roller frames quickly and easily attach to our TapeTech model CROLLHAN2 extendable support handle (44” – 79”) to make quick work of most walls and ceilings without the need for stilts or scaffolds. Key Features: Robust Design: Features a full 5/16” thick frame design – stronger than smaller ¼” thick frames – and the most robust joint compound roller frame on the market. Comfortable Handle: The TapeTech Roller frames feature a comfortable, two-component over molded handle that provides comfortable handling and positive grip, even when wet. Highest Quality: TapeTech premium drywall joint compound rollers are manufactured in Europe exclusively for TapeTech, using the highest quality reticulated polypropylene nap for great results and long life. Highest Capacity: When matched with a TapeTech premium drywall joint compound roller, applies nearly 50% more compound to the surface between fills compared to other high nap rollers and frames. Highest Coverage: The unique design and manufacturing of TapeTech premium joint compound rollers releases more compound from the nap and onto the surface, providing the highest coverage rate per roller load. Extended Reach: Easily attaches to TapeTech CROLLHAN2 extendable handle to reach most common walls and ceilings without stilts or scaffolds. With super secure attachment and lightweight but robust construction, you’ll quickly knock out any wall coverage or skimming job. Ideal for Skimming: The TapeTech premium drywall joint compound rollers are ideal for quickly applying large amounts of compound over patches, butt joints or entire surfaces. The perfect set up for skimming with TapeTech premium finishing knives. Available in 4 sizes: TapeTech premium joint compound roller frames are available in 4-inch, 9-inch and 12-inch sizes plus an integrated 2-inch model that includes the roller and frame together.",TapeTech,canonical_brand_evidence,1.00,ccage09,ccage09,no,product_specific
TapeTech,"TapeTech 9"" Compound Roller with Frame",CROLL09CG,24.99,"TapeTech 9"" Premium Compound Roller with Frame CROLL09CG TapeTech drywall joint compound rollers are ideal for applying large amounts of drywall compound on walls and ceilings for finishing large patches and butt joints, or skimming entire walls, ceilings and rooms. They are a great alternative to breaking out a sprayer or trying to apply the compound with knives or trowels. Simply apply the joint compound with the TapeTech premium drywall joint compound roller and then skim the area with a TapeTech premium finishing knife for an amazing finish. Key Features: Highest Quality: TapeTech premium drywall joint compound rollers are manufactured in Europe exclusively for TapeTech, using the highest quality reticulated polypropylene nap for great results and long life. Highest Capacity: TapeTech premium drywall joint compound rollers feature an 18mm nap - nearly 50% thicker than other brands with ½” nap – allowing you to apply nearly 50% more compound to the surface between fills compared to other high nap rollers. Highest Coverage: The unique design and manufacturing of TapeTech premium joint compound rollers releases more compound from the nap and onto the surface, providing the highest coverage rate per roller load. Robust Frame Design: TapeTech premium drywall joint compound rollers are designed for use with TapeTech roller frames. Our frames are a full 5/16” thick – stronger than smaller ¼” thick frames on the market. Comfortable Handle: The TapeTech Roller frames feature a comfortable, two-component over molded handle that provides comfortable handling and positive grip, even when wet. Extended Reach: Easily reach most common walls and ceilings using the TapeTech CROLLHAN2 extendable handle. With super secure attachment and lightweight but robust construction, you’ll quickly knock out any wall coverage or skimming job. Ideal for Skimming: The TapeTech premium drywall joint compound rollers are ideal for quickly applying large amounts of compound over patches, butt joints or entire surfaces. The perfect set up for skimming with TapeTech premium finishing knives.",TapeTech,canonical_brand_evidence,1.00,croll09cg,croll09cg,no,product_specific
