Identity Key,Canonical Brand,Canonical Identifier,Priority,Retailer Pair,Missing Retailer,Spread % vs Lowest,Absolute Spread,Offer Equivalence Classification,Offer Evidence Strength,Offer Contradictions,All-Wall Observed Price,All-Wall Product Name,All-Wall Category,All-Wall Description Quality,All-Wall Explicit Quantity,All-Wall Quantity Basis,All-Wall Commercial Scope,All-Wall Scope Basis,All-Wall Product URL,All-Wall Retrieved At,Al's Taping Tools Observed Price,Al's Taping Tools Product Name,Al's Taping Tools Category,Al's Taping Tools Description Quality,Al's Taping Tools Explicit Quantity,Al's Taping Tools Quantity Basis,Al's Taping Tools Commercial Scope,Al's Taping Tools Scope Basis,Al's Taping Tools Product URL,Al's Taping Tools Retrieved At,Wall Tools Observed Price,Wall Tools Product Name,Wall Tools Category,Wall Tools Description Quality,Wall Tools Explicit Quantity,Wall Tools Quantity Basis,Wall Tools Commercial Scope,Wall Tools Scope Basis,Wall Tools Product URL,Wall Tools Retrieved At
columbia::ct128,Columbia Tools,ct128,P1_10_to_25pct,All-Wall vs Wall Tools,Al's Taping Tools,13.16,3.40,OFFER_EQUIVALENT_PRICE_DISAGREEMENT,verified_identity_no_structural_mismatch_detected,,29.24,CT128 Columbia Taper Shaft Guide Strap #5989,,missing,,,,,https://www.all-wall.com/CT128-Columbia-Taper-Shaft-Guide-Strap-5989,2026-09-10T00:42:04.782749Z,,,,,,,,,,,25.84,Columbia Extention Shaft Guide Strap (COLM-CT128),,product_specific,,,,,https://walltools.com/columbia-extention-shaft-guide-strap-COLM-ct128,2026-09-10T00:29:02.944045Z
columbia::ct13,Columbia Tools,ct13,P1_10_to_25pct,All-Wall vs Wall Tools,Al's Taping Tools,16.52,2.05,OFFER_EQUIVALENT_PRICE_DISAGREEMENT,verified_identity_no_structural_mismatch_detected,,14.46,Columbia Taper Dog Base Bracket,,product_specific,,,,,https://www.all-wall.com/Columbia-Part-CT13,2026-09-10T00:42:07.685855Z,,,,,,,,,,,12.41,Columbia Dog Base Bracket (COLM-CT13),,product_specific,,,,,https://walltools.com/columbia-dog-base-bracket-COLM-ct13,2026-09-10T00:28:57.031993Z
columbia::ct17,Columbia Tools,ct17,P1_10_to_25pct,All-Wall vs Wall Tools,Al's Taping Tools,13.05,2.36,OFFER_EQUIVALENT_PRICE_DISAGREEMENT,verified_identity_no_structural_mismatch_detected,,20.44,CT17 Columbia Taper Separation Plate #5593,,missing,,,,,https://www.all-wall.com/CT17-Columbia-Taper-Separation-Plate-5593,2026-09-10T00:42:07.685855Z,,,,,,,,,,,18.08,Columbia Separation Plate (COLM-CT17),,product_specific,,,,,https://walltools.com/columbia-separation-plate-COLM-ct17,2026-09-10T00:30:03.499265Z
columbia::ct22,Columbia Tools,ct22,P1_10_to_25pct,All-Wall vs Wall Tools,Al's Taping Tools,13.10,2.71,OFFER_EQUIVALENT_PRICE_DISAGREEMENT,verified_identity_no_structural_mismatch_detected,,23.40,CT22 Columbia Taper Brass Bracket #5596,,missing,,,,,https://www.all-wall.com/CT22-Columbia-Taper-Brass-Bracket-5596,2026-09-10T00:42:07.685855Z,,,,,,,,,,,20.69,Columbia Brass Bracket (COLM-CT22),,product_specific,,,,,https://walltools.com/columbia-brass-bracket-COLM-ct22,2026-09-10T00:28:39.607562Z
columbia::ct25,Columbia Tools,ct25,P1_10_to_25pct,All-Wall vs Wall Tools,Al's Taping Tools,16.51,7.04,OFFER_EQUIVALENT_PRICE_DISAGREEMENT,verified_identity_no_structural_mismatch_detected,,49.68,CT25 Columbia Taper Knife Guide Square Tube #5598,,missing,,,,,https://www.all-wall.com/CT25-Columbia-Taper-Knife-Guide-Square-Tube-5598,2026-09-10T00:42:07.684856Z,,,,,,,,,,,42.64,Columbia Cutter Block Guide Tube (COLM-CT25),,product_specific,,,,,https://walltools.com/columbia-cutter-block-guide-tube-COLM-ct25,2026-09-10T00:28:56.354992Z
columbia::ct26,Columbia Tools,ct26,P1_10_to_25pct,All-Wall vs Wall Tools,Al's Taping Tools,16.46,2.66,OFFER_EQUIVALENT_PRICE_DISAGREEMENT,verified_identity_no_structural_mismatch_detected,,18.82,CT26 Columbia Taper Knife Guide Bracket Right #5599,,missing,,,,,https://www.all-wall.com/CT26-Columbia-Taper-Knife-Guide-Bracket-Right-5599,2026-09-10T00:42:07.684856Z,,,,,,,,,,,16.16,Columbia Knife Guide Bracket  - Right (COLM-CT26),,product_specific,,,,,https://walltools.com/columbia-knife-guide-bracket-right-COLM-ct26,2026-09-10T00:29:27.259756Z
columbia::ct27,Columbia Tools,ct27,P1_10_to_25pct,All-Wall vs Wall Tools,Al's Taping Tools,16.47,2.13,OFFER_EQUIVALENT_PRICE_DISAGREEMENT,verified_identity_no_structural_mismatch_detected,,15.06,CT27 Columbia Taper Knife Guide Bracket Left #5600,,missing,,,,,https://www.all-wall.com/CT27-Columbia-Taper-Knife-Guide-Bracket-Left-5600,2026-09-10T00:42:07.684856Z,,,,,,,,,,,12.93,Columbia Knife Guide Bracket  - Left (COLM-CT27),,product_specific,,,,,https://walltools.com/columbia-knife-guide-bracket-left-COLM-ct27,2026-09-10T00:29:27.884778Z
columbia::ct3,Columbia Tools,ct3,P1_10_to_25pct,All-Wall vs Wall Tools,Al's Taping Tools,16.49,1.92,OFFER_EQUIVALENT_PRICE_DISAGREEMENT,verified_identity_no_structural_mismatch_detected,,13.56,CT3 Columbia Taper Right Insert Bushing #5572,,missing,,,,,https://www.all-wall.com/CT3-Columbia-Taper-Right-Insert-Bushing-5572,2026-09-10T00:42:07.687857Z,,,,,,,,,,,11.64,Columbia Right Insert Bushing (Includes CT5)  (COLM-CT3),,product_specific,,,,,https://walltools.com/columbia-right-insert-bushing-includes-ct5-COLM-ct3,2026-09-10T00:29:58.457729Z
columbia::ct32,Columbia Tools,ct32,P1_10_to_25pct,All-Wall vs Wall Tools,Al's Taping Tools,13.39,1.30,OFFER_EQUIVALENT_PRICE_DISAGREEMENT,verified_identity_no_structural_mismatch_detected,,11.01,CT32 Columbia Taper Carriage Cam,,product_specific,,,,,https://www.all-wall.com/CT32-Columbia-Taper-Carriage-Cam-5605,2026-09-10T00:42:07.684856Z,,,,,,,,,,,9.71,Columbia Carriage Cam (COLM-CT32),,product_specific,,,,,https://walltools.com/columbia-carriage-cam-COLM-ct32,2026-09-10T00:28:43.167091Z
columbia::ct36,Columbia Tools,ct36,P1_10_to_25pct,All-Wall vs Wall Tools,Al's Taping Tools,16.51,5.55,OFFER_EQUIVALENT_PRICE_DISAGREEMENT,verified_identity_no_structural_mismatch_detected,,39.16,CT36 Columbia Taper Return Spring Tube #5609,,missing,,,,,https://www.all-wall.com/CT36-Columbia-Taper-Return-Spring-Tube-5609,2026-09-10T00:42:07.683856Z,,,,,,,,,,,33.61,Columbia Return Spring Tube (COLM-CT36),,product_specific,,,,,https://walltools.com/columbia-return-spring-tube-COLM-ct36,2026-09-10T00:29:58.607722Z
columbia::ct37,Columbia Tools,ct37,P1_10_to_25pct,All-Wall vs Wall Tools,Al's Taping Tools,13.16,3.40,OFFER_EQUIVALENT_PRICE_DISAGREEMENT,verified_identity_no_structural_mismatch_detected,,29.24,CT37 Columbia Taper Tube Holding Bracket Upper #5610,,missing,,,,,https://www.all-wall.com/CT37-Columbia-Taper-Tube-Holding-Bracket-Upper-5610,2026-09-10T00:42:07.683856Z,,,,,,,,,,,25.84,Columbia Tube Holding Bracket  - Upper (COLM-CT37),,product_specific,,,,,https://walltools.com/columbia-tube-holding-bracket-upper-COLM-ct37,2026-09-10T00:30:30.143736Z
columbia::ct38,Columbia Tools,ct38,P1_10_to_25pct,All-Wall vs Wall Tools,Al's Taping Tools,13.15,2.89,OFFER_EQUIVALENT_PRICE_DISAGREEMENT,verified_identity_no_structural_mismatch_detected,,24.86,CT38 Columbia Taper Tube Holding Bracket Lower #5611,,missing,,,,,https://www.all-wall.com/CT38-Columbia-Taper-Tube-Holding-Bracket-Lower-5611,2026-09-10T00:42:07.683856Z,,,,,,,,,,,21.97,Columbia Tube Holding Bracket - Lower (COLM-CT38),,product_specific,,,,,https://walltools.com/columbia-tube-holding-bracket-lower-COLM-ct38,2026-09-10T00:30:31.878358Z
columbia::ct39,Columbia Tools,ct39,P1_10_to_25pct,All-Wall vs Wall Tools,Al's Taping Tools,16.46,1.56,OFFER_EQUIVALENT_PRICE_DISAGREEMENT,verified_identity_no_structural_mismatch_detected,,11.04,CT39 Columbia Taper Knife Return Spring #5612,,missing,,,,,https://www.all-wall.com/CT39-Columbia-Taper-Knife-Return-Spring-5612,2026-09-10T00:42:07.683856Z,,,,,,,,,,,9.48,Columbia Knife Return Spring (COLM-CT39),,product_specific,,,,,https://walltools.com/columbia-knife-return-spring-COLM-ct39,2026-09-10T00:29:29.325779Z
columbia::ct45,Columbia Tools,ct45,P1_10_to_25pct,All-Wall vs Wall Tools,Al's Taping Tools,16.49,2.88,OFFER_EQUIVALENT_PRICE_DISAGREEMENT,verified_identity_no_structural_mismatch_detected,,20.34,CT45 Columbia Taper Connecting Rod (Includes CT46 Stop) #5619,,missing,,,,,https://www.all-wall.com/CT45-Columbia-Taper-Connecting-Rod-Includes-CT46-Stop-5619,2026-09-10T00:42:07.682856Z,,,,,,,,,,,17.46,Columbia Connecting Rod (Now one piece Includes CT46 Rod Stop) 2005+ (COLM-CT45),,product_specific,,,,,https://walltools.com/columbia-connecting-rod-now-one-piece-includes-ct46-rod-stop-2005-COLM-ct45,2026-09-10T00:28:49.034966Z
columbia::ct47,Columbia Tools,ct47,P1_10_to_25pct,All-Wall vs Wall Tools,Al's Taping Tools,16.47,2.13,OFFER_EQUIVALENT_PRICE_DISAGREEMENT,verified_identity_no_structural_mismatch_detected,,15.06,CT47 Columbia Taper Crimping Wheel #5621,,missing,,,,,https://www.all-wall.com/CT47-Columbia-Taper-Crimping-Wheel-5621,2026-09-10T00:42:07.682856Z,,,,,,,,,,,12.93,Columbia Crimping Wheel (COLM-CT47),,product_specific,,,,,https://walltools.com/columbia-crimping-wheel-COLM-ct47,2026-09-10T00:28:54.932991Z
columbia::ct48,Columbia Tools,ct48,P1_10_to_25pct,All-Wall vs Wall Tools,Al's Taping Tools,13.14,7.64,OFFER_EQUIVALENT_PRICE_DISAGREEMENT,verified_identity_no_structural_mismatch_detected,,65.78,CT48 Columbia Taper Crimping Arm Left #5622,,product_specific,,,,,https://www.all-wall.com/Columbia-Crimper-Arm-Left,2026-09-10T00:42:07.682856Z,,,,,,,,,,,58.14,Columbia Crimping Arm Left - Stainless Steel (COLM-CT48),,product_specific,,,,,https://walltools.com/columbia-crimping-arm-left-stainless-steel-COLM-ct48,2026-09-10T00:28:54.292995Z
columbia::ct49,Columbia Tools,ct49,P1_10_to_25pct,All-Wall vs Wall Tools,Al's Taping Tools,16.51,9.60,OFFER_EQUIVALENT_PRICE_DISAGREEMENT,verified_identity_no_structural_mismatch_detected,,67.74,CT49 Columbia Taper Crimping Arm Right #5623,,product_specific,,,,,https://www.all-wall.com/Columbia-Crimper-Arm-Right,2026-09-10T00:42:07.682856Z,,,,,,,,,,,58.14,Columbia Crimping Arm Right - Stainless Steel (COLM-CT49),,product_specific,,,,,https://walltools.com/columbia-crimping-arm-right-stainless-steel-COLM-ct49,2026-09-10T00:28:54.626992Z
columbia::ct53,Columbia Tools,ct53,P1_10_to_25pct,All-Wall vs Wall Tools,Al's Taping Tools,16.52,3.74,OFFER_EQUIVALENT_PRICE_DISAGREEMENT,verified_identity_no_structural_mismatch_detected,,26.38,Columbia Taper Toe Kicker CT53,,product_specific,,,,,https://www.all-wall.com/Columbia-ToeKicker-CT53,2026-09-10T00:42:07.675856Z,,,,,,,,,,,22.64,Columbia Toe Kicker (COLM-CT53),,product_specific,,,,,https://walltools.com/columbia-toe-kicker-COLM-ct53,2026-09-10T00:30:29.374363Z
columbia::ct55,Columbia Tools,ct55,P1_10_to_25pct,All-Wall vs Wall Tools,Al's Taping Tools,16.47,2.13,OFFER_EQUIVALENT_PRICE_DISAGREEMENT,verified_identity_no_structural_mismatch_detected,,15.06,CT55 Columbia Taper Carriage Guide Rod #5831,,missing,,,,,https://www.all-wall.com/Columbia-Carriage-Guide-Rod,2026-09-10T00:42:07.675856Z,,,,,,,,,,,12.93,Columbia Carriage Guide Rod (COLM-CT55),,product_specific,,,,,https://walltools.com/columbia-carriage-guide-rod-COLM-ct55,2026-09-10T00:28:42.304076Z
columbia::ct57,Columbia Tools,ct57,P1_10_to_25pct,All-Wall vs Wall Tools,Al's Taping Tools,16.50,14.50,OFFER_EQUIVALENT_PRICE_DISAGREEMENT,verified_identity_no_structural_mismatch_detected,,102.40,CT57 Columbia Taper Tape Advance Carriage #5833,,missing,,,,,https://www.all-wall.com/CT57-Columbia-Taper-Tape-Advance-Carriage-5833,2026-09-10T00:42:07.675856Z,,,,,,,,,,,87.90,Columbia Tape Advance Carriage (Includes CT58)  (COLM-CT57),,product_specific,,,,,https://walltools.com/columbia-tape-advance-carriage-includes-ct58-COLM-ct57,2026-09-10T00:30:10.997636Z
columbia::ct6,Columbia Tools,ct6,P1_10_to_25pct,All-Wall vs Wall Tools,Al's Taping Tools,16.49,5.12,OFFER_EQUIVALENT_PRICE_DISAGREEMENT,verified_identity_no_structural_mismatch_detected,,36.16,CT6 Columbia Taper Side Plate Right #5576,,missing,,,,,https://www.all-wall.com/CT6-Columbia-Taper-Side-Plate-Right-5576,2026-09-10T00:42:07.687857Z,,,,,,,,,,,31.04,Columbia Stainless Steel Side Plate - Right (COLM-CT6),,product_specific,,,,,https://walltools.com/columbia-stainless-steel-side-plate-right-COLM-ct6,2026-09-10T00:30:09.580901Z
columbia::ct62,Columbia Tools,ct62,P1_10_to_25pct,All-Wall vs Wall Tools,Al's Taping Tools,16.50,2.77,OFFER_EQUIVALENT_PRICE_DISAGREEMENT,verified_identity_no_structural_mismatch_detected,,19.56,CT62 Columbia Taper Needle Holding Shaft #5836,,missing,,,,,https://www.all-wall.com/CT62-Columbia-Taper-Needle-Holding-Shaft-5836,2026-09-10T00:42:07.675856Z,,,,,,,,,,,16.79,Columbia Needle Holding Shaft (COLM-CT62),,product_specific,,,,,https://walltools.com/columbia-needle-holding-shaft-COLM-ct62,2026-09-10T00:29:41.700468Z
columbia::ct66,Columbia Tools,ct66,P1_10_to_25pct,All-Wall vs Wall Tools,Al's Taping Tools,16.51,8.54,OFFER_EQUIVALENT_PRICE_DISAGREEMENT,verified_identity_no_structural_mismatch_detected,,60.26,CT66 Columbia Taper Drive Drum #5840,,missing,,,,,https://www.all-wall.com/CT66-Columbia-Taper-Drive-Drum-5840,2026-09-10T00:42:07.674856Z,,,,,,,,,,,51.72,Columbia Drive Drum (COLM-CT66),,product_specific,,,,,https://walltools.com/columbia-drive-drum-COLM-ct66,2026-09-10T00:29:00.515023Z
columbia::ct68,Columbia Tools,ct68,P1_10_to_25pct,All-Wall vs Wall Tools,Al's Taping Tools,16.49,2.56,OFFER_EQUIVALENT_PRICE_DISAGREEMENT,verified_identity_no_structural_mismatch_detected,,18.08,CT68 Columbia Taper Hub #5842,,product_specific,,,,,https://www.all-wall.com/CT68-Columbia-Taper-Hub-5842,2026-09-10T00:42:07.674856Z,,,,,,,,,,,15.52,Columbia Hub (COLM-CT68),,product_specific,,,,,https://walltools.com/columbia-hub-COLM-ct68,2026-09-10T00:29:25.577824Z
columbia::ct6a,Columbia Tools,ct6a,P1_10_to_25pct,All-Wall vs Wall Tools,Al's Taping Tools,16.51,6.14,OFFER_EQUIVALENT_PRICE_DISAGREEMENT,verified_identity_no_structural_mismatch_detected,,43.34,CT6A Columbia Taper Side Plate Left #5577,,missing,,,,,https://www.all-wall.com/CT6A-Columbia-Taper-Side-Plate-Left-5577,2026-09-10T00:42:07.687857Z,,,,,,,,,,,37.20,Columbia Stainless Steel Side Plate - Left (COLM-CT6A),,product_specific,,,,,https://walltools.com/columbia-stainless-steel-side-plate-left-COLM-ct6a,2026-09-10T00:30:09.932638Z
columbia::ct7,Columbia Tools,ct7,P1_10_to_25pct,All-Wall vs Wall Tools,Al's Taping Tools,13.14,7.73,OFFER_EQUIVALENT_PRICE_DISAGREEMENT,verified_identity_no_structural_mismatch_detected,,66.56,CT7 Columbia Taper Side Plate Support Left #5580,,missing,,,,,https://www.all-wall.com/CT7-Columbia-Taper-Side-Plate-Support-Left-5580,2026-09-10T00:42:07.687857Z,,,,,,,,,,,58.83,Columbia Side Plate Support - Left (COLM-CT7),,product_specific,,,,,https://walltools.com/columbia-side-plate-support-left-COLM-ct7,2026-09-10T00:30:06.503264Z
columbia::ct70,Columbia Tools,ct70,P1_10_to_25pct,All-Wall vs Wall Tools,Al's Taping Tools,16.46,5.32,OFFER_EQUIVALENT_PRICE_DISAGREEMENT,verified_identity_no_structural_mismatch_detected,,37.64,CT70 Columbia Taper Drive Shaft #5843,,product_specific,,,,,https://www.all-wall.com/CT70-Columbia-Taper-Drive-Shaft-5843,2026-09-10T00:42:07.674856Z,,,,,,,,,,,32.32,Columbia Drive Shaft (COLM-CT70),,product_specific,,,,,https://walltools.com/columbia-drive-shaft-COLM-ct70,2026-09-10T00:29:00.881045Z
columbia::ct77,Columbia Tools,ct77,P1_10_to_25pct,All-Wall vs Wall Tools,Al's Taping Tools,16.51,10.67,OFFER_EQUIVALENT_PRICE_DISAGREEMENT,verified_identity_no_structural_mismatch_detected,,75.30,CT77 Columbia Taper Drive Sprocket Large #5848,,product_specific,,,,,https://www.all-wall.com/Columbia-Drive-Sprocket-Large,2026-09-10T00:42:04.794749Z,,,,,,,,,,,64.63,Columbia Drive Sprocket - Large (COLM-CT77),,product_specific,,,,,https://walltools.com/columbia-drive-sprocket-large-COLM-ct77,2026-09-10T00:29:01.925044Z
columbia::ct78,Columbia Tools,ct78,P1_10_to_25pct,All-Wall vs Wall Tools,Al's Taping Tools,16.49,14.07,OFFER_EQUIVALENT_PRICE_DISAGREEMENT,verified_identity_no_structural_mismatch_detected,,99.40,CT78 Columbia Taper Drive Chain #5850,,missing,,,,,https://www.all-wall.com/CT78-Columbia-Taper-Drive-Chain-5850,2026-09-10T00:42:04.794749Z,,,,,,,,,,,85.33,Columbia Drive Chain (COLM-CT78),,product_specific,,,,,https://walltools.com/columbia-drive-chain-COLM-ct78,2026-09-10T00:28:59.853020Z
columbia::ct79,Columbia Tools,ct79,P1_10_to_25pct,All-Wall vs Wall Tools,Al's Taping Tools,16.53,6.41,OFFER_EQUIVALENT_PRICE_DISAGREEMENT,verified_identity_no_structural_mismatch_detected,,45.18,CT79 Columbia Taper Hollow Shaft #5851,,missing,,,,,https://www.all-wall.com/CT79-Columbia-Taper-Hollow-Shaft-5851,2026-09-10T00:42:04.794749Z,,,,,,,,,,,38.77,Columbia Hollow Shaft (COLM-CT79),,product_specific,,,,,https://walltools.com/columbia-hollow-shaft-COLM-ct79,2026-09-10T00:29:24.781607Z
columbia::ct7a,Columbia Tools,ct7a,P1_10_to_25pct,All-Wall vs Wall Tools,Al's Taping Tools,13.07,1.69,OFFER_EQUIVALENT_PRICE_DISAGREEMENT,verified_identity_no_structural_mismatch_detected,,14.62,CT7A Columbia Taper Side Plate Hub #5581,,missing,,,,,https://www.all-wall.com/CT7A-Columbia-Taper-Side-Plate-Hub-5581,2026-09-10T00:42:07.686856Z,,,,,,,,,,,12.93,Columbia Side Plate Hub (COLM-CT7A),,product_specific,,,,,https://walltools.com/columbia-side-plate-hub-COLM-ct7a,2026-09-10T00:30:06.725798Z
columbia::ct8,Columbia Tools,ct8,P1_10_to_25pct,All-Wall vs Wall Tools,Al's Taping Tools,13.14,7.73,OFFER_EQUIVALENT_PRICE_DISAGREEMENT,verified_identity_no_structural_mismatch_detected,,66.56,CT8 Columbia Taper Side Plate Support Right #5582,,missing,,,,,https://www.all-wall.com/CT8-Columbia-Taper-Side-Plate-Support-Right-5582,2026-09-10T00:42:07.686856Z,,,,,,,,,,,58.83,Columbia Side Plate Support - Right (COLM-CT8),,product_specific,,,,,https://walltools.com/columbia-side-plate-support-right-COLM-ct8,2026-09-10T00:30:07.154798Z
columbia::ct82,Columbia Tools,ct82,P1_10_to_25pct,All-Wall vs Wall Tools,Al's Taping Tools,16.56,4.28,OFFER_EQUIVALENT_PRICE_DISAGREEMENT,verified_identity_no_structural_mismatch_detected,,30.12,CT82 Columbia Taper Clutch Lever #5854,,missing,,,,,https://www.all-wall.com/CT82-Columbia-Taper-Clutch-Lever-5854,2026-09-10T00:42:04.793750Z,,,,,,,,,,,25.84,Columbia Clutch Lever (COLM-CT82),,product_specific,,,,,https://walltools.com/columbia-clutch-lever-COLM-ct82,2026-09-10T00:28:43.935754Z
columbia::ct84a,Columbia Tools,ct84a,P1_10_to_25pct,All-Wall vs Wall Tools,Al's Taping Tools,16.47,2.13,OFFER_EQUIVALENT_PRICE_DISAGREEMENT,verified_identity_no_structural_mismatch_detected,,15.06,CT84A Columbia Taper Cable Guide Pulley #5856,,missing,,,,,https://www.all-wall.com/CT84A-Columbia-Taper-Cable-Guide-Pulley-5856,2026-09-10T00:42:04.793750Z,,,,,,,,,,,12.93,Columbia Cable Guide Pulley (COLM-CT84A),,product_specific,,,,,https://walltools.com/columbia-cable-guide-pulley-COLM-ct84a,2026-09-10T00:28:40.930081Z
columbia::ct85,Columbia Tools,ct85,P1_10_to_25pct,All-Wall vs Wall Tools,Al's Taping Tools,16.53,6.41,OFFER_EQUIVALENT_PRICE_DISAGREEMENT,verified_identity_no_structural_mismatch_detected,,45.18,CT85 Columbia Taper Clutch Release Shaft #5857,,missing,,,,,https://www.all-wall.com/CT85-Columbia-Taper-Clutch-Release-Shaft-5857,2026-09-10T00:42:04.793750Z,,,,,,,,,,,38.77,Columbia Clutch Release Shaft (COLM-CT85),,product_specific,,,,,https://walltools.com/columbia-clutch-release-shaft-COLM-ct85,2026-09-10T00:28:44.999916Z
columbia::ct86,Columbia Tools,ct86,P1_10_to_25pct,All-Wall vs Wall Tools,Al's Taping Tools,16.43,3.19,OFFER_EQUIVALENT_PRICE_DISAGREEMENT,verified_identity_no_structural_mismatch_detected,,22.60,CT86 Columbia Taper Toe Kicker Cable #5858,,missing,,,,,https://www.all-wall.com/CT86-Columbia-Taper-Toe-Kicker-Cable-5858,2026-09-10T00:42:04.793750Z,,,,,,,,,,,19.41,Columbia Toe Kicker Cable (COLM-CT86),,product_specific,,,,,https://walltools.com/columbia-toe-kicker-cable-COLM-ct86,2026-09-10T00:30:30.411738Z
columbia::ct88,Columbia Tools,ct88,P1_10_to_25pct,All-Wall vs Wall Tools,Al's Taping Tools,16.62,2.58,OFFER_EQUIVALENT_PRICE_DISAGREEMENT,verified_identity_no_structural_mismatch_detected,,18.10,CT88 Columbia Taper Clutch Release Rod #5862,,missing,,,,,https://www.all-wall.com/CT88-Columbia-Taper-Clutch-Release-Rod-5862,2026-09-10T00:42:04.792750Z,,,,,,,,,,,15.52,Columbia Clutch Release Rod (COLM-CT88),,product_specific,,,,,https://walltools.com/columbia-clutch-release-rod-COLM-ct88,2026-09-10T00:28:45.607919Z
columbia::ct89,Columbia Tools,ct89,P1_10_to_25pct,All-Wall vs Wall Tools,Al's Taping Tools,16.62,2.58,OFFER_EQUIVALENT_PRICE_DISAGREEMENT,verified_identity_no_structural_mismatch_detected,,18.10,CT89 Columbia Taper Release Rod Sleeve #5863,,missing,,,,,https://www.all-wall.com/CT89-Columbia-Taper-Release-Rod-Sleeve-5863,2026-09-10T00:42:04.792750Z,,,,,,,,,,,15.52,Columbia Clutch Release Rod Sleeve (COLM-CT89),,product_specific,,,,,https://walltools.com/columbia-clutch-release-rod-sleeve-COLM-ct89,2026-09-10T00:28:45.853916Z
columbia::ct90,Columbia Tools,ct90,P1_10_to_25pct,All-Wall vs Wall Tools,Al's Taping Tools,16.49,4.26,OFFER_EQUIVALENT_PRICE_DISAGREEMENT,verified_identity_no_structural_mismatch_detected,,30.10,CT90 Columbia Taper Rod Sleeve Housing #5864,,missing,,,,,https://www.all-wall.com/CT90-Columbia-Taper-Rod-Sleeve-Housing-5864,2026-09-10T00:42:04.792750Z,,,,,,,,,,,25.84,Columbia Clutch Release Rod Sleeve Housing (COLM-CT90),,product_specific,,,,,https://walltools.com/columbia-clutch-release-rod-sleeve-housing-COLM-ct90,2026-09-10T00:28:46.272917Z
columbia::ct92,Columbia Tools,ct92,P1_10_to_25pct,All-Wall vs Wall Tools,Al's Taping Tools,16.60,1.72,OFFER_EQUIVALENT_PRICE_DISAGREEMENT,verified_identity_no_structural_mismatch_detected,,12.08,CT92 Columbia Taper Release Clip #5866,,product_specific,,,,,https://www.all-wall.com/CT92-Columbia-Taper-Release-Clip-5866,2026-09-10T00:42:04.792750Z,,,,,,,,,,,10.36,Columbia Clutch Release Cam (COLM-CT92),,product_specific,,,,,https://walltools.com/columbia-clutch-release-cam-COLM-ct92,2026-09-10T00:28:45.050918Z
columbia::ct93,Columbia Tools,ct93,P1_10_to_25pct,All-Wall vs Wall Tools,Al's Taping Tools,16.51,8.54,OFFER_EQUIVALENT_PRICE_DISAGREEMENT,verified_identity_no_structural_mismatch_detected,,60.26,CT93 Columbia Taper Mud Shut Off Lever Arm #5868,,missing,,,,,https://www.all-wall.com/CT93-Columbia-Taper-Mud-Shut-Off-Lever-Arm-5868,2026-09-10T00:42:04.791750Z,,,,,,,,,,,51.72,Columbia Mud Gate Lever Arm (COLM-CT93),,product_specific,,,,,https://walltools.com/columbia-mud-gate-lever-arm-COLM-ct93,2026-09-10T00:29:36.086290Z
columbia::ct97,Columbia Tools,ct97,P1_10_to_25pct,All-Wall vs Wall Tools,Al's Taping Tools,16.55,4.28,OFFER_EQUIVALENT_PRICE_DISAGREEMENT,verified_identity_no_structural_mismatch_detected,,30.14,CT97 Columbia Taper Mud Supply Valve Body #5959,,missing,,,,,https://www.all-wall.com/CT97-Columbia-Taper-Mud-Supply-Valve-Body-5959,2026-09-10T00:42:04.785749Z,,,,,,,,,,,25.86,Columbia Mud Supply Valve Body (COLM-CT97),,product_specific,,,,,https://walltools.com/columbia-mud-supply-valve-body-COLM-ct97,2026-09-10T00:29:38.941954Z
