dtb_brand,dtb_product_name,dtb_sku,dtb_mpn,dtb_regular_price,dtb_sale_price,dtb_map_price,allwall_product_name,allwall_sku,allwall_url,allwall_regular_price,allwall_sale_price,allwall_current_price,allwall_availability,match_status,match_confidence,match_method,price_vs_dtb_map,evidence_notes,checked_at
TapeTech,"TapeTech Corner Applicator - 7""",CA07TT,CA07TT,315.00,,315.00,"TapeTech 7"" Angle Box CA07TT",CA07TT,https://www.all-wall.com/TapeTech-Corner-Applicator-Head-CA07TT,,,315,PreOrder,VERIFIED_PRODUCT,HIGH,EXACT_MPN,MATCHES_DTB_MAP,All-Wall displayed MPN CA07TT exactly matches DTB SKU CA07TT after punctuation-only normalization. The All-Wall SKU field intentionally stores this MPN; retailer-internal SKU data is not extracted.,2026-09-17T01:42:21Z
TapeTech,"TapeTech Corner Applicator - 8""",CA08TT,CA08TT,330.00,,330.00,"TapeTech 8"" Angle Box CA08TT",CA08TT,https://www.all-wall.com/TapeTech-Corner-Applicator-Head-CA08TT,,,330,PreOrder,VERIFIED_PRODUCT,HIGH,EXACT_MPN,MATCHES_DTB_MAP,All-Wall displayed MPN CA08TT exactly matches DTB SKU CA08TT after punctuation-only normalization. The All-Wall SKU field intentionally stores this MPN; retailer-internal SKU data is not extracted.,2026-09-17T01:42:21Z
TapeTech,"TapeTech Corner Finisher - 2""",40XTT,40XTT,389.00,,389.00,"TapeTech 2"" Angle Head Drywall Corner Finishing Tool 40TT",40XTT,https://www.all-wall.com/TapeTech-AngleHead-40TT,,,389,InStock,VERIFIED_PRODUCT,HIGH,EXACT_MPN,MATCHES_DTB_MAP,All-Wall displayed MPN 40XTT exactly matches DTB SKU 40XTT after punctuation-only normalization. The All-Wall SKU field intentionally stores this MPN; retailer-internal SKU data is not extracted.,2026-09-17T01:42:21Z
TapeTech,"TapeTech Corner Finisher - 2.5""",42TT,42TT,399.00,,399.00,"TapeTech 2.5"" Angle Head 42TT",42TT,https://www.all-wall.com/TapeTech-Angle-Head-25,,,399,PreOrder,VERIFIED_PRODUCT,HIGH,EXACT_MPN,MATCHES_DTB_MAP,All-Wall displayed MPN 42TT exactly matches DTB SKU 42TT after punctuation-only normalization. The All-Wall SKU field intentionally stores this MPN; retailer-internal SKU data is not extracted.,2026-09-17T01:42:21Z
TapeTech,"TapeTech Corner Finisher - 3"" EasyRoll® Adjustable",48TT,48TT,429.00,,429.00,"TapeTech 3"" EasyRollÂ® Angle Head Drywall Corner Finishing Tool 48TT",48TT,https://www.all-wall.com/TapeTech-EZRoll-AngleHead-48TT,,,429,PreOrder,VERIFIED_PRODUCT,HIGH,EXACT_MPN,MATCHES_DTB_MAP,All-Wall displayed MPN 48TT exactly matches DTB SKU 48TT after punctuation-only normalization. The All-Wall SKU field intentionally stores this MPN; retailer-internal SKU data is not extracted.,2026-09-17T01:42:21Z
TapeTech,"TapeTech Corner Finisher - 3.5"" EasyRoll® Adjustable",48XTT,48XTT,448.22,,439.00,"TapeTech 3.5"" EasyRollÂ® Angle Head Corner Finishing Tool 48XTT",48XTT,https://www.all-wall.com/TapeTech-EZRoll-AngleHead-48XTT,,,439,PreOrder,VERIFIED_PRODUCT,HIGH,EXACT_MPN,MATCHES_DTB_MAP,All-Wall displayed MPN 48XTT exactly matches DTB SKU 48XTT after punctuation-only normalization. The All-Wall SKU field intentionally stores this MPN; retailer-internal SKU data is not extracted.,2026-09-17T01:42:21Z
TapeTech,TapeTech Corner Roller - Inside Corner,15TTE,15TTE,189.00,,189.00,TapeTech Corner Roller 15TTE,15TTE,https://www.all-wall.com/TapeTech-Corner-Roller-Head-15TTE,,,189,PreOrder,VERIFIED_PRODUCT,HIGH,EXACT_MPN,MATCHES_DTB_MAP,All-Wall displayed MPN 15TTE exactly matches DTB SKU 15TTE after punctuation-only normalization. The All-Wall SKU field intentionally stores this MPN; retailer-internal SKU data is not extracted.,2026-09-17T01:42:21Z
TapeTech,TapeTech Corner Roller - Outside Corner,17TT,17TT,170.00,,170.00,TapeTech Outside Corner Roller 17TT,17TT,https://www.all-wall.com/TapeTech-Outside-CornerRoller-17ATT,,,170,PreOrder,VERIFIED_PRODUCT,HIGH,EXACT_MPN,MATCHES_DTB_MAP,All-Wall displayed MPN 17TT exactly matches DTB SKU 17TT after punctuation-only normalization. The All-Wall SKU field intentionally stores this MPN; retailer-internal SKU data is not extracted.,2026-09-17T01:42:21Z
TapeTech,TapeTech Corner Roller - Flex Tape Outside Corner,17TTE,17TTE,192.30,,179.00,TapeTech Outside Corner Roller 17TTE,17TTE,https://www.all-wall.com/TapeTech-CornerRoller-17TTE,,,179,PreOrder,VERIFIED_PRODUCT,HIGH,EXACT_MPN,MATCHES_DTB_MAP,All-Wall displayed MPN 17TTE exactly matches DTB SKU 17TTE after punctuation-only normalization. The All-Wall SKU field intentionally stores this MPN; retailer-internal SKU data is not extracted.,2026-09-17T01:42:21Z
TapeTech,TapeTech Cove Applicator Head - 55 mm,CH55TT,CH55TT,99.00,,99.00,TapeTech 55 mm Cove Applicator Head CH55TT,CH55TT,https://www.all-wall.com/TapeTech-ApplicatorHead-CH55TT,,,99,PreOrder,VERIFIED_PRODUCT,HIGH,EXACT_MPN,MATCHES_DTB_MAP,All-Wall displayed MPN CH55TT exactly matches DTB SKU CH55TT after punctuation-only normalization. The All-Wall SKU field intentionally stores this MPN; retailer-internal SKU data is not extracted.,2026-09-17T01:42:21Z
TapeTech,TapeTech Cove Applicator Head - 75 mm,CH75TT,CH75TT,99.00,,99.00,TapeTech 75 mm Cove Applicator Head CH75TT,CH75TT,https://www.all-wall.com/TapeTech-ApplicatorHead-CH75TT,,,99,PreOrder,VERIFIED_PRODUCT,HIGH,EXACT_MPN,MATCHES_DTB_MAP,All-Wall displayed MPN CH75TT exactly matches DTB SKU CH75TT after punctuation-only normalization. The All-Wall SKU field intentionally stores this MPN; retailer-internal SKU data is not extracted.,2026-09-17T01:42:21Z
TapeTech,TapeTech Cove Applicator Head - 83 mm,CH83TT,CH83TT,99.00,,99.00,TapeTech 83 mm Cove Applicator Head CH83TT,CH83TT,https://www.all-wall.com/TapeTech-ApplicatorHead-CH83TT,,,99,PreOrder,VERIFIED_PRODUCT,HIGH,EXACT_MPN,MATCHES_DTB_MAP,All-Wall displayed MPN CH83TT exactly matches DTB SKU CH83TT after punctuation-only normalization. The All-Wall SKU field intentionally stores this MPN; retailer-internal SKU data is not extracted.,2026-09-17T01:42:21Z
TapeTech,TapeTech Cove Applicator Head - 90 mm,CH90TT,CH90TT,99.00,,99.00,TapeTech 90 mm Cove Applicator Head CH90TT,CH90TT,https://www.all-wall.com/TapeTech-ApplicatorHead-CH90TT,,,99,PreOrder,VERIFIED_PRODUCT,HIGH,EXACT_MPN,MATCHES_DTB_MAP,All-Wall displayed MPN CH90TT exactly matches DTB SKU CH90TT after punctuation-only normalization. The All-Wall SKU field intentionally stores this MPN; retailer-internal SKU data is not extracted.,2026-09-17T01:42:21Z
TapeTech,"TapeTech Direct Corner Flusher - 2.5""",CF25TT,CF25TT,115.26,,114.00,"TapeTech 2.5"" Direct Flusher CF25TT",CF25TT,https://www.all-wall.com/TapeTech-Direct-Flusher-25,,,114,PreOrder,VERIFIED_PRODUCT,HIGH,EXACT_MPN,MATCHES_DTB_MAP,All-Wall displayed MPN CF25TT exactly matches DTB SKU CF25TT after punctuation-only normalization. The All-Wall SKU field intentionally stores this MPN; retailer-internal SKU data is not extracted.,2026-09-17T01:42:21Z
TapeTech,"TapeTech Direct Corner Flusher - 3""",CF30TT,CF30TT,119.00,,119.00,"TapeTech 3"" Direct Flusher CF30TT",CF30TT,https://www.all-wall.com/TapeTech-Direct-Flusher-3,,,119,PreOrder,VERIFIED_PRODUCT,HIGH,EXACT_MPN,MATCHES_DTB_MAP,All-Wall displayed MPN CF30TT exactly matches DTB SKU CF30TT after punctuation-only normalization. The All-Wall SKU field intentionally stores this MPN; retailer-internal SKU data is not extracted.,2026-09-17T01:42:21Z
TapeTech,"TapeTech Direct Corner Flusher - 3.5""",CF35TT,CF35TT,125.00,,125.00,"TapeTech 3.5"" Direct Flusher CF35TT",CF35TT,https://www.all-wall.com/TapeTech-Direct-Flusher-35,,,125,PreOrder,VERIFIED_PRODUCT,HIGH,EXACT_MPN,MATCHES_DTB_MAP,All-Wall displayed MPN CF35TT exactly matches DTB SKU CF35TT after punctuation-only normalization. The All-Wall SKU field intentionally stores this MPN; retailer-internal SKU data is not extracted.,2026-09-17T01:42:21Z
TapeTech,"TapeTech Direct Corner Flusher - 4""",CF40TT,CF40TT,129.00,,129.00,"TapeTech 4"" Direct Flusher CF40TT",CF40TT,https://www.all-wall.com/TapeTech-Direct-Flusher-4,,,129,PreOrder,VERIFIED_PRODUCT,HIGH,EXACT_MPN,MATCHES_DTB_MAP,All-Wall displayed MPN CF40TT exactly matches DTB SKU CF40TT after punctuation-only normalization. The All-Wall SKU field intentionally stores this MPN; retailer-internal SKU data is not extracted.,2026-09-17T01:42:21Z
TapeTech,"TapeTech EasyClean® Automatic Taper - Mini-Taper 40.5""",03TT,03TT,1775.00,,1775.00,TapeTech EasyClean Automatic Mini Taper 03TT,03TT,https://www.all-wall.com/TapeTech-Mini-Taper,,,1775,PreOrder,VERIFIED_PRODUCT,HIGH,EXACT_MPN,MATCHES_DTB_MAP,All-Wall displayed MPN 03TT exactly matches DTB SKU 03TT after punctuation-only normalization. The All-Wall SKU field intentionally stores this MPN; retailer-internal SKU data is not extracted.,2026-09-17T01:42:21Z
TapeTech,TapeTech EasyClean® Automatic Taper - Standard,07TT,07TT,1672.12,,1599.00,TapeTech EasyClean Automatic Taper 07TT,07TT,https://www.all-wall.com/TapeTech-EasyClean-Automatic-Taper,,,1599,PreOrder,VERIFIED_PRODUCT,HIGH,EXACT_MPN,MATCHES_DTB_MAP,All-Wall displayed MPN 07TT exactly matches DTB SKU 07TT after punctuation-only normalization. The All-Wall SKU field intentionally stores this MPN; retailer-internal SKU data is not extracted.,2026-09-17T01:42:21Z
TapeTech,TapeTech EasyClean® Automatic Taper - Carbon Fiber,07TT-C,07TT-C,1816.18,,1780.00,TapeTech Carbon Fiber EasyClean Automatic Taper,07TT-C,https://www.all-wall.com/TapeTech-Carbon-Fiber-Taper-14767,,,1780,PreOrder,VERIFIED_PRODUCT,HIGH,EXACT_MPN,MATCHES_DTB_MAP,All-Wall displayed MPN 07TT-C exactly matches DTB SKU 07TT-C after punctuation-only normalization. The All-Wall SKU field intentionally stores this MPN; retailer-internal SKU data is not extracted.,2026-09-17T01:42:21Z
TapeTech,"TapeTech EasyClean® Finishing Box - 7""",EZ07TT,EZ07TT,379.00,,379.00,"TapeTech 7"" EasyClean Flat Box EZ07TT",EZ07TT,https://www.all-wall.com/TapeTech-FlatBox-EZ07TT,,,379,PreOrder,VERIFIED_PRODUCT,HIGH,EXACT_MPN,MATCHES_DTB_MAP,All-Wall displayed MPN EZ07TT exactly matches DTB SKU EZ07TT after punctuation-only normalization. The All-Wall SKU field intentionally stores this MPN; retailer-internal SKU data is not extracted.,2026-09-17T01:42:21Z
TapeTech,"TapeTech EasyClean® Finishing Box - 10""",EZ10TT,EZ10TT,391.69,,389.00,"TapeTech 10"" EasyClean Flat Box EZ10TT",EZ10TT,https://www.all-wall.com/TapeTech-FlatBox-EZ10TT,,,389,OutOfStock,VERIFIED_PRODUCT,HIGH,EXACT_MPN,MATCHES_DTB_MAP,All-Wall displayed MPN EZ10TT exactly matches DTB SKU EZ10TT after punctuation-only normalization. The All-Wall SKU field intentionally stores this MPN; retailer-internal SKU data is not extracted.,2026-09-17T01:42:21Z
TapeTech,"TapeTech EasyClean® Finishing Box - 12""",EZ12TT,EZ12TT,405.72,,399.00,"TapeTech 12"" EasyClean Flat Box EZ12TT",EZ12TT,https://www.all-wall.com/TapeTech-FlatBox-EZ12TT,,,399,PreOrder,VERIFIED_PRODUCT,HIGH,EXACT_MPN,MATCHES_DTB_MAP,All-Wall displayed MPN EZ12TT exactly matches DTB SKU EZ12TT after punctuation-only normalization. The All-Wall SKU field intentionally stores this MPN; retailer-internal SKU data is not extracted.,2026-09-17T01:42:21Z
TapeTech,"TapeTech EasyClean® Finishing Box - 15""",EZ15TT,EZ15TT,429.00,,429.00,"TapeTech 15"" EasyClean Flat Box EZ15TT",EZ15TT,https://www.all-wall.com/TapeTech-Drywall-FlatBox-EZ15TT,,,429,PreOrder,VERIFIED_PRODUCT,HIGH,EXACT_MPN,MATCHES_DTB_MAP,All-Wall displayed MPN EZ15TT exactly matches DTB SKU EZ15TT after punctuation-only normalization. The All-Wall SKU field intentionally stores this MPN; retailer-internal SKU data is not extracted.,2026-09-17T01:42:21Z
TapeTech,TapeTech EasyClean® Pump - Standard,76TT,76TT,401.31,,,TapeTech EasyClean® Loading Pump 76TT,76TT,https://www.all-wall.com/TapeTech-Pump-EasyClean,,,399,InStock,VERIFIED_PRODUCT,HIGH,EXACT_MPN,DTB_MAP_UNKNOWN,All-Wall displayed MPN 76TT exactly matches DTB SKU 76TT after punctuation-only normalization. The All-Wall SKU field intentionally stores this MPN; retailer-internal SKU data is not extracted.,2026-09-17T01:42:21Z
TapeTech,TapeTech EasyClean® Pump - Canada,76TT-CA,76TT-CA,409.00,,409.00,TapeTech EasyClean® Loading Pump 76TT-CA,76TT-CA,https://www.all-wall.com/TapeTech-LoadingPump-76TTCA,,,409,InStock,VERIFIED_PRODUCT,HIGH,EXACT_MPN,MATCHES_DTB_MAP,All-Wall displayed MPN 76TT-CA exactly matches DTB SKU 76TT-CA after punctuation-only normalization. The All-Wall SKU field intentionally stores this MPN; retailer-internal SKU data is not extracted.,2026-09-17T01:42:21Z
TapeTech,TapeTech EasyClean® Pump - Extra Long,76XLTT,76XLTT,659.00,,659.00,TapeTech XL EasyClean Loading Pump 76XLTT,76XLTT,https://www.all-wall.com/TapeTech-Long-Loading-Pump,,,659,PreOrder,VERIFIED_PRODUCT,HIGH,EXACT_MPN,MATCHES_DTB_MAP,All-Wall displayed MPN 76XLTT exactly matches DTB SKU 76XLTT after punctuation-only normalization. The All-Wall SKU field intentionally stores this MPN; retailer-internal SKU data is not extracted.,2026-09-17T01:42:21Z
TapeTech,"TapeTech EasyFinish™ Box Handle - 34""",8134TT,8134TT,259.76,,259.00,"TapeTech 34"" Easy Finish Bent Flat Box Handle 8134TT",8134TT,https://www.all-wall.com/TapeTech-Bent-FlatBox-Handle-8134TT,,,259,PreOrder,VERIFIED_PRODUCT,HIGH,EXACT_MPN,MATCHES_DTB_MAP,All-Wall displayed MPN 8134TT exactly matches DTB SKU 8134TT after punctuation-only normalization. The All-Wall SKU field intentionally stores this MPN; retailer-internal SKU data is not extracted.,2026-09-17T01:42:21Z
TapeTech,"TapeTech EasyFinish™ Box Handle - 42""",8142TT,8142TT,269.00,,269.00,"TapeTech 42"" Easy Finish Bent Flat Box Handle 8142TT",8142TT,https://www.all-wall.com/TapeTech-Bent-FlatBox-Handle-8142TT,,,269,PreOrder,VERIFIED_PRODUCT,HIGH,EXACT_MPN,MATCHES_DTB_MAP,All-Wall displayed MPN 8142TT exactly matches DTB SKU 8142TT after punctuation-only normalization. The All-Wall SKU field intentionally stores this MPN; retailer-internal SKU data is not extracted.,2026-09-17T01:42:21Z
TapeTech,"TapeTech EasyFinish™ Box Handle - 54""",8154TT,8154TT,279.00,,279.00,"TapeTech 54"" Easy Finish Bent Flat Box Handle 8154TT",8154TT,https://www.all-wall.com/TapeTech-Bent-FlatBox-Handle-8154TT,,,279,PreOrder,VERIFIED_PRODUCT,HIGH,EXACT_MPN,MATCHES_DTB_MAP,All-Wall displayed MPN 8154TT exactly matches DTB SKU 8154TT after punctuation-only normalization. The All-Wall SKU field intentionally stores this MPN; retailer-internal SKU data is not extracted.,2026-09-17T01:42:21Z
TapeTech,"TapeTech EasyFinish™ Box Handle - 72""",8172TT,8172TT,291.28,,289.00,"TapeTech 72"" Easy Finish Bent Flat Box Handle 8172TT",8172TT,https://www.all-wall.com/TapeTech-Bent-FlatBox-Handle-8172TT,,,289,PreOrder,VERIFIED_PRODUCT,HIGH,EXACT_MPN,MATCHES_DTB_MAP,All-Wall displayed MPN 8172TT exactly matches DTB SKU 8172TT after punctuation-only normalization. The All-Wall SKU field intentionally stores this MPN; retailer-internal SKU data is not extracted.,2026-09-17T01:42:21Z
TapeTech,"TapeTech Flat Box Handle - 34""",8034TT,8034TT,229.00,,229.00,"TapeTech 34"" Flat Box Handle 8034TT",8034TT,https://www.all-wall.com/TapeTech-FlatBox-Handle-8034TT,,,229,PreOrder,VERIFIED_PRODUCT,HIGH,EXACT_MPN,MATCHES_DTB_MAP,All-Wall displayed MPN 8034TT exactly matches DTB SKU 8034TT after punctuation-only normalization. The All-Wall SKU field intentionally stores this MPN; retailer-internal SKU data is not extracted.,2026-09-17T01:42:21Z
TapeTech,"TapeTech Flat Box Handle - 42""",8042TT,8042TT,234.00,,234.00,"TapeTech 42"" Flat Box Handle 8042TT",8042TT,https://www.all-wall.com/TapeTech-FlatBox-Handle-8042TT,,,234,PreOrder,VERIFIED_PRODUCT,HIGH,EXACT_MPN,MATCHES_DTB_MAP,All-Wall displayed MPN 8042TT exactly matches DTB SKU 8042TT after punctuation-only normalization. The All-Wall SKU field intentionally stores this MPN; retailer-internal SKU data is not extracted.,2026-09-17T01:42:21Z
TapeTech,"TapeTech Flat Box Handle - 54""",8054TT,8054TT,239.00,,239.00,"TapeTech 54"" Flat Box Handle 8054TT",8054TT,https://www.all-wall.com/TapeTech-FlatBox-Handle-8054TT,,,239,PreOrder,VERIFIED_PRODUCT,HIGH,EXACT_MPN,MATCHES_DTB_MAP,All-Wall displayed MPN 8054TT exactly matches DTB SKU 8054TT after punctuation-only normalization. The All-Wall SKU field intentionally stores this MPN; retailer-internal SKU data is not extracted.,2026-09-17T01:42:21Z
TapeTech,"TapeTech Flat Box Handle - 72""",8072TT,8072TT,249.00,,249.00,"TapeTech 72"" Flat Box Handle 8072TT",8072TT,https://www.all-wall.com/TapeTech-FlatBox-Handle-8072TT,,,249,PreOrder,VERIFIED_PRODUCT,HIGH,EXACT_MPN,MATCHES_DTB_MAP,All-Wall displayed MPN 8072TT exactly matches DTB SKU 8072TT after punctuation-only normalization. The All-Wall SKU field intentionally stores this MPN; retailer-internal SKU data is not extracted.,2026-09-17T01:42:21Z
TapeTech,TapeTech XTender Finishing Box Handle,88TTE,88TTE,378.00,,378.00,TapeTech | Xtender Flat Box Handle 88TTE | All-Wall,88TTE,https://www.all-wall.com/TapeTech-Xtender-Box-Handle,,,378,InStock,VERIFIED_PRODUCT,HIGH,EXACT_MPN,MATCHES_DTB_MAP,All-Wall displayed MPN 88TTE exactly matches DTB SKU 88TTE after punctuation-only normalization. The All-Wall SKU field intentionally stores this MPN; retailer-internal SKU data is not extracted.,2026-09-17T01:42:21Z
TapeTech,TapeTech Gooseneck - Standard,85T,85T,105.00,,105.00,TapeTech Gooseneck 85T,85T,https://www.all-wall.com/TapeTech-Gooseneck,,,105,PreOrder,VERIFIED_PRODUCT,HIGH,EXACT_MPN,MATCHES_DTB_MAP,All-Wall displayed MPN 85T exactly matches DTB SKU 85T after punctuation-only normalization. The All-Wall SKU field intentionally stores this MPN; retailer-internal SKU data is not extracted.,2026-09-17T01:42:21Z
TapeTech,TapeTech Gooseneck - Extra Long,85XLTT,85XLTT,199.00,,,TapeTech XL Gooseneck for 76XLTT Pump,85XLTT,https://www.all-wall.com/TapeTech-Long-Gooseneck,,,199,PreOrder,VERIFIED_PRODUCT,HIGH,EXACT_MPN,DTB_MAP_UNKNOWN,All-Wall displayed MPN 85XLTT exactly matches DTB SKU 85XLTT after punctuation-only normalization. The All-Wall SKU field intentionally stores this MPN; retailer-internal SKU data is not extracted.,2026-09-17T01:42:21Z
TapeTech,"TapeTech MaxxBox® High Capacity Finishing Box - 7""",EHC07,EHC07,419.00,,419.00,"TapeTech 7"" MAXXBOX Flat Box EHC07",EHC07,https://www.all-wall.com/TapeTech-MaxxBox-FlatBox-EHC07,,,419,PreOrder,VERIFIED_PRODUCT,HIGH,EXACT_MPN,MATCHES_DTB_MAP,All-Wall displayed MPN EHC07 exactly matches DTB SKU EHC07 after punctuation-only normalization. The All-Wall SKU field intentionally stores this MPN; retailer-internal SKU data is not extracted.,2026-09-17T01:42:21Z
TapeTech,"TapeTech MaxxBox® High Capacity Finishing Box - 10""",EHC10,EHC10,419.00,,419.00,"TapeTech 10"" MAXXBOX Flat Box EHC10",EHC10,https://www.all-wall.com/TapeTech-MaxxBox-FlatBox-EHC10,,,419,PreOrder,VERIFIED_PRODUCT,HIGH,EXACT_MPN,MATCHES_DTB_MAP,All-Wall displayed MPN EHC10 exactly matches DTB SKU EHC10 after punctuation-only normalization. The All-Wall SKU field intentionally stores this MPN; retailer-internal SKU data is not extracted.,2026-09-17T01:42:21Z
TapeTech,"TapeTech MaxxBox® High Capacity Finishing Box - 12""",EHC12,EHC12,444.00,,444.00,"TapeTech 12"" MAXXBOX Flat Box EHC12",EHC12,https://www.all-wall.com/TapeTech-MaxxBox-FlatBox-EHC12,,,444,InStock,VERIFIED_PRODUCT,HIGH,EXACT_MPN,MATCHES_DTB_MAP,All-Wall displayed MPN EHC12 exactly matches DTB SKU EHC12 after punctuation-only normalization. The All-Wall SKU field intentionally stores this MPN; retailer-internal SKU data is not extracted.,2026-09-17T01:42:21Z
TapeTech,"TapeTech Nail Spotter - 2""",NS02TT,NS02TT,303.66,,278.00,"TapeTech 2"" EasyClean Nail Spotter NS02TT",NS02TT,https://www.all-wall.com/TapeTech-2in-Nail-Spotter-Head,,,278,InStock,VERIFIED_PRODUCT,HIGH,EXACT_MPN,MATCHES_DTB_MAP,All-Wall displayed MPN NS02TT exactly matches DTB SKU NS02TT after punctuation-only normalization. The All-Wall SKU field intentionally stores this MPN; retailer-internal SKU data is not extracted.,2026-09-17T01:42:21Z
TapeTech,"TapeTech Nail Spotter - 3""",NS03TT,NS03TT,313.10,,289.00,"TapeTech 3"" EasyClean Nail Spotter NS03TT",NS03TT,https://www.all-wall.com/TapeTech-3in-Nail-Spotter-Head,,,289,PreOrder,VERIFIED_PRODUCT,HIGH,EXACT_MPN,MATCHES_DTB_MAP,All-Wall displayed MPN NS03TT exactly matches DTB SKU NS03TT after punctuation-only normalization. The All-Wall SKU field intentionally stores this MPN; retailer-internal SKU data is not extracted.,2026-09-17T01:42:21Z
TapeTech,"TapeTech Power Assist® MaxxBox® Finishing Box - 7""",PAHC07,PAHC07,491.26,,459.00,"TapeTech 7"" Power Assist MAXXBOX PAHC07",PAHC07,https://www.all-wall.com/TapeTech-PowerAssist-MaxxBox-PAHC07,,,459,PreOrder,VERIFIED_PRODUCT,HIGH,EXACT_MPN,MATCHES_DTB_MAP,All-Wall displayed MPN PAHC07 exactly matches DTB SKU PAHC07 after punctuation-only normalization. The All-Wall SKU field intentionally stores this MPN; retailer-internal SKU data is not extracted.,2026-09-17T01:42:21Z
